노선명,역명,승차총승객수,하차총승객수
8호선,잠실(송파구청),15520,17959
8호선,몽촌토성(평화의문),7219,7169
8호선,강동구청,11710,12268
8호선,천호(풍납토성),15788,17864
8호선,암사,20524,18197
7호선,온수(성공회대입구),11758,10793
7호선,천왕,13081,12699
7호선,광명사거리,22218,21668
7호선,철산,23284,23783
7호선,가산디지털단지,51057,51470
7호선,남구로,17180,17929
7호선,대림(구로구청),9303,9205
7호선,신풍,12118,11358
7호선,보라매,7386,7693
7호선,신대방삼거리,16380,15784
7호선,장승배기,10173,9986
7호선,상도,13743,13686
7호선,숭실대입구(살피재),17602,17890
7호선,남성,12764,12204
7호선,이수,16846,16723
7호선,내방,16639,16844
7호선,고속터미널,17826,15012
7호선,반포,6765,6744
7호선,논현,20340,20603
7호선,학동,26544,27673
7호선,강남구청,17541,19519
7호선,청담,21679,23531
7호선,뚝섬유원지,8319,8117
7호선,건대입구,14416,14844
7호선,어린이대공원(세종대),17919,18798
7호선,군자(능동),16113,12931
7호선,중곡,12159,11504
7호선,용마산(용마폭포공원),6419,6221
7호선,사가정,17560,17762
7호선,면목,17262,16904
7호선,상봉(시외버스터미널),18107,17077
7호선,중화,11612,11553
7호선,먹골,11095,10905
7호선,태릉입구,10145,9905
7호선,공릉(서울과학기술대),17465,16568
7호선,하계,20399,19232
7호선,중계,16656,15443
7호선,노원,21437,22168
7호선,마들,14381,13621
7호선,수락산,13631,13310
7호선,도봉산,10371,11538
7호선,장암,2922,1108
6호선,봉화산(서울의료원),9938,9249
6호선,화랑대(서울여대입구),14743,10982
6호선,태릉입구,6422,7435
6호선,석계,14044,15189
6호선,돌곶이,10873,10083
6호선,상월곡(한국과학기술연구원),7573,7363
6호선,월곡(동덕여대),14328,13920
6호선,고려대(종암),10421,10135
6호선,안암(고대병원앞),15829,16571
6호선,보문,8672,8128
6호선,창신,4071,3541
6호선,동묘앞,8523,8821
6호선,신당,9132,9748
6호선,청구,4207,4253
6호선,약수,4269,4209
6호선,버티고개,2532,2488
6호선,한강진,8106,9329
6호선,이태원,10890,10984
6호선,녹사평(용산구청),4975,4806
6호선,삼각지,7574,6795
6호선,효창공원앞,8315,7712
6호선,공덕,21384,20537
6호선,대흥(서강대앞),10424,10984
6호선,광흥창(서강),10305,9994
6호선,상수,9904,10885
6호선,합정,13496,13183
6호선,망원,14801,15466
6호선,마포구청,15863,14435
6호선,월드컵경기장(성산),4169,4257
6호선,디지털미디어시티,16543,18271
6호선,증산(명지대앞),10864,11065
6호선,새절(신사),14231,13321
6호선,구산,8768,6727
6호선,독바위,2960,3183
6호선,불광,4690,4689
6호선,역촌,4059,5036
6호선,응암,18999,18794
5호선,하남검단산,6975,6584
5호선,하남시청(덕풍·신장),8757,8395
5호선,하남풍산,4889,4848
5호선,미사,18653,18937
5호선,강일,6431,5975
5호선,마천,8444,7675
5호선,거여,11297,11201
5호선,개롱,7368,7549
5호선,오금,4221,4165
5호선,방이,7863,8184
5호선,올림픽공원(한국체대),5110,4458
5호선,둔촌동,9697,9735
5호선,상일동,16059,15278
5호선,고덕,11695,11501
5호선,명일,9567,9950
5호선,굽은다리(강동구민회관앞),10175,9681
5호선,길동,8704,8953
5호선,강동,19756,19571
5호선,천호(풍납토성),19529,19549
5호선,광나루(장신대),14853,14059
5호선,아차산(어린이대공원후문),15640,15177
5호선,군자(능동),12202,13395
5호선,장한평,20603,20426
5호선,답십리,17409,15902
5호선,마장,6527,6310
5호선,왕십리(성동구청),4784,5316
5호선,행당,8886,7896
5호선,신금호,7011,7547
5호선,청구,4395,4006
5호선,동대문역사문화공원(DDP),3593,4003
5호선,을지로4가,7641,7628
5호선,종로3가,14163,13600
5호선,광화문(세종문화회관),35728,37641
5호선,서대문,23028,23386
5호선,충정로(경기대입구),5119,5382
5호선,애오개,7542,7391
5호선,공덕,15880,16833
5호선,마포,16462,16751
5호선,여의나루,12834,14754
5호선,여의도,33269,34436
5호선,신길,5181,5390
5호선,영등포시장,11646,11932
5호선,영등포구청,5179,5232
5호선,양평,8514,8309
5호선,오목교(목동운동장앞),22996,24382
5호선,목동,18283,19884
5호선,신정(은행정),14926,12432
5호선,까치산,30357,29323
5호선,화곡,31221,29611
5호선,우장산,16305,16069
5호선,발산,24342,24695
5호선,마곡,13392,13380
5호선,송정,6915,6562
5호선,김포공항,9420,7432
5호선,개화산,6586,6238
5호선,방화,7531,7188
4호선,남태령,1327,1180
4호선,사당,24754,23349
4호선,총신대입구(이수),20460,22040
4호선,동작(현충원),1401,1574
4호선,이촌(국립중앙박물관),8186,9059
4호선,신용산,19845,21021
4호선,삼각지,6205,6756
4호선,숙대입구(갈월),16924,16114
4호선,서울역,14003,22251
4호선,회현(남대문시장),29829,30667
4호선,명동,35649,38045
4호선,충무로,35007,36067
4호선,동대문역사문화공원(DDP),19449,17062
4호선,동대문,22640,22891
4호선,혜화,35210,35184
4호선,한성대입구(삼선교),15669,15150
4호선,성신여대입구(돈암),23211,22260
4호선,길음,23968,24519
4호선,미아사거리,28293,27718
4호선,미아(서울사이버대학),17092,16956
4호선,수유(강북구청),36340,36700
4호선,쌍문,31130,29232
4호선,창동,27234,28719
4호선,노원,20274,23418
4호선,상계,21333,19975
4호선,당고개,10362,8846
3호선,오금,7329,6500
3호선,경찰병원,8374,8509
3호선,가락시장,10083,10075
3호선,수서,19704,20332
3호선,일원,12809,12493
3호선,대청,12094,11449
3호선,학여울,2128,2083
3호선,대치,14333,14231
3호선,도곡,5622,5592
3호선,매봉,14090,13539
3호선,양재(서초구청),40952,45014
3호선,남부터미널(예술의전당),31180,32116
3호선,교대(법원.검찰청),19101,11701
3호선,고속터미널,44994,42508
3호선,잠원,5576,5358
3호선,신사,30305,31417
3호선,압구정,31927,34257
3호선,옥수,9374,9579
3호선,금호,8717,8147
3호선,약수,14125,13737
3호선,동대입구,16766,18051
3호선,충무로,1,0
3호선,을지로3가,12925,13026
3호선,종로3가,11257,12655
3호선,안국,26902,27397
3호선,경복궁(정부서울청사),27237,27347
3호선,독립문,7644,7869
3호선,무악재,4814,4792
3호선,홍제,20015,19343
3호선,녹번,17392,16046
3호선,불광,17657,18815
3호선,연신내,36877,35211
3호선,구파발,23358,22199
3호선,지축,7662,7728
2호선,용두(동대문구청),2707,2789
2호선,신정네거리,11288,11721
2호선,양천구청,7628,8143
2호선,도림천,1366,1467
2호선,신설동,3558,3623
2호선,신답,1813,2061
2호선,용답,3266,3407
2호선,충정로(경기대입구),11210,11903
2호선,아현,11663,11035
2호선,이대,18632,20891
2호선,신촌,39957,40906
2호선,홍대입구,64680,67874
2호선,합정,31701,33302
2호선,당산,19238,22850
2호선,영등포구청,23997,24548
2호선,문래,24707,25050
2호선,신도림,51725,50139
2호선,대림(구로구청),26230,26736
2호선,구로디지털단지,62439,61769
2호선,신대방,27141,26455
2호선,신림,56343,54070
2호선,봉천,25732,24469
2호선,서울대입구(관악구청),49032,48142
2호선,낙성대(강감찬),28849,28835
2호선,사당,39078,42513
2호선,방배,20126,20819
2호선,서초,24168,23529
2호선,교대(법원.검찰청),34274,41379
2호선,강남,83644,80300
2호선,역삼,58425,66102
2호선,선릉,64545,57071
2호선,삼성(무역센터),57070,57866
2호선,종합운동장,9098,10314
2호선,잠실새내,24720,24318
2호선,잠실(송파구청),74565,74900
2호선,잠실나루,17560,17251
2호선,강변(동서울터미널),31934,30265
2호선,구의(광진구청),26537,26015
2호선,건대입구,36476,38086
2호선,성수,42164,45600
2호선,뚝섬,24771,26316
2호선,한양대,14533,16356
2호선,왕십리(성동구청),16671,14052
2호선,상왕십리,15540,15405
2호선,신당,15304,15679
2호선,동대문역사문화공원(DDP),14654,16789
2호선,을지로4가,15845,15953
2호선,을지로3가,27047,26547
2호선,을지로입구,52811,54070
2호선,시청,28660,27165
1호선,청량리(서울시립대입구),23342,23005
1호선,제기동,18337,18688
1호선,신설동,15052,14701
1호선,동대문,11993,11812
1호선,종로5가,26205,26140
1호선,종로3가,26591,23838
1호선,종각,42395,41599
1호선,시청,28929,29106
1호선,서울역,59142,55442
경춘선,청평,1858,1694
경춘선,대성리,530,403
7호선,신풍,12556,11664
경인선,오류동,12607,11976
경인선,개봉,24087,23615
경의선,운천,10,4
경의선,임진강,28,33
경의선,문산,5651,5679
경의선,파주,1763,1352
경의선,월롱,2776,2528
경의선,금촌,7739,7658
경의선,금릉,6046,5820
경부선,신길,9895,8439
경강선,초월,3779,3667
경강선,곤지암,2700,2539
경강선,신둔도예촌,1800,1629
경강선,이천,3166,3256
경강선,부발,2501,2450
경강선,세종대왕릉,404,391
경강선,여주,3077,3066
경부선,서울역,8334,2670
경부선,남영,11403,12168
경부선,용산,37899,38697
경부선,노량진,9525,9756
경부선,대방,12387,13520
경부선,영등포,41132,42312
경부선,신도림,4347,4619
9호선2~3단계,중앙보훈병원,13827,12229
경강선,판교,6864,6892
경강선,이매,1340,1232
경강선,삼동,2871,2710
경강선,경기광주,9063,8483
8호선,석촌,8587,9786
경춘선,굴봉산,114,105
안산선,안산,12743,11644
안산선,신길온천,2230,2059
안산선,정왕,11433,11688
안산선,오이도,8964,8797
안산선,수리산,4704,3925
우이신설선,북한산우이,3090,2843
우이신설선,솔밭공원,2932,2701
우이신설선,4.19민주묘지,4435,4396
우이신설선,가오리,4821,4824
우이신설선,화계,3980,3776
우이신설선,삼양,2159,2195
우이신설선,삼양사거리,2825,2851
우이신설선,솔샘,6854,6549
우이신설선,북한산보국문,7438,7162
우이신설선,정릉,5514,5110
우이신설선,성신여대입구(돈암),3820,4158
우이신설선,보문,1813,1750
우이신설선,신설동,2684,2452
일산선,원흥,12930,12451
일산선,삼송,21573,20690
일산선,원당,12445,11880
일산선,화정,18912,19329
일산선,대곡,3297,2449
1호선,서울역,56944,53698
5호선,방화,7817,7444
1호선,시청,31081,30689
1호선,종각,43694,43019
1호선,종로3가,27298,24678
1호선,종로5가,26530,26358
1호선,동대문,12113,11636
1호선,신설동,14916,14496
1호선,제기동,18898,19179
1호선,청량리(서울시립대입구),24130,23678
1호선,동묘앞,9438,9581
2호선,시청,30143,29094
2호선,을지로입구,54250,55997
2호선,을지로3가,27793,27310
2호선,을지로4가,15925,15993
2호선,동대문역사문화공원(DDP),15702,17709
2호선,신당,15754,16420
2호선,상왕십리,15797,15609
2호선,왕십리(성동구청),17182,14571
2호선,한양대,15726,17419
2호선,뚝섬,25851,27784
2호선,성수,43315,47317
2호선,건대입구,37208,38741
2호선,구의(광진구청),27191,26672
2호선,강변(동서울터미널),30990,28944
2호선,잠실나루,17627,17463
2호선,잠실(송파구청),79946,80773
2호선,잠실새내,24975,24476
2호선,종합운동장,7736,8545
2호선,삼성(무역센터),60578,61311
2호선,선릉,67243,59279
2호선,역삼,60776,69779
2호선,강남,86780,83204
2호선,교대(법원.검찰청),36069,43052
2호선,서초,24912,24468
2호선,방배,21309,22030
2호선,사당,42657,45552
2호선,낙성대(강감찬),29792,29388
2호선,서울대입구(관악구청),50745,49440
2호선,봉천,26269,24758
2호선,신림,57827,55320
2호선,신대방,27782,27248
2호선,구로디지털단지,64058,63477
2호선,대림(구로구청),26443,27241
2호선,신도림,53632,52109
2호선,문래,25141,25401
2호선,영등포구청,24456,25016
2호선,당산,20284,24022
2호선,합정,33263,35211
2호선,홍대입구,65634,69111
2호선,신촌,41969,43197
2호선,이대,19233,21482
2호선,아현,12246,11452
2호선,충정로(경기대입구),11666,12513
2호선,용답,3453,3547
2호선,신답,1847,2075
2호선,신설동,3557,3483
2호선,도림천,1367,1500
2호선,양천구청,7887,8490
2호선,신정네거리,11566,12043
2호선,용두(동대문구청),2819,2786
3호선,지축,7781,7815
3호선,구파발,23790,23152
3호선,연신내,37856,35827
3호선,불광,17829,19180
3호선,녹번,17863,16331
3호선,홍제,20622,19696
3호선,무악재,4836,4859
3호선,독립문,8167,8437
3호선,경복궁(정부서울청사),26259,25917
3호선,안국,27967,29229
3호선,종로3가,11544,12853
3호선,을지로3가,13061,13368
3호선,충무로,3,0
3호선,동대입구,12011,13418
3호선,약수,14212,14067
3호선,금호,9021,8407
3호선,옥수,9951,10109
3호선,압구정,34750,37800
3호선,신사,31166,32082
3호선,잠원,5753,5514
3호선,고속터미널,44671,41524
3호선,교대(법원.검찰청),19677,12039
3호선,남부터미널(예술의전당),32151,32854
3호선,양재(서초구청),42399,46450
3호선,매봉,14582,13910
3호선,도곡,5741,5678
3호선,대치,14520,14619
3호선,학여울,2194,2234
3호선,대청,12302,11518
3호선,일원,13387,12955
3호선,수서,19898,20265
3호선,가락시장,10436,10152
3호선,경찰병원,8586,8517
3호선,오금,7569,6805
4호선,당고개,10644,9374
4호선,상계,21684,20383
4호선,노원,20861,24150
4호선,창동,28121,29638
4호선,쌍문,31935,30177
4호선,수유(강북구청),37361,37270
4호선,미아(서울사이버대학),17445,17008
4호선,미아사거리,29005,29012
4호선,길음,25016,25314
4호선,성신여대입구(돈암),24116,23241
4호선,한성대입구(삼선교),16445,15604
4호선,혜화,38639,38625
4호선,동대문,22258,23129
4호선,동대문역사문화공원(DDP),19827,17659
4호선,충무로,35893,36084
4호선,명동,35467,37311
4호선,회현(남대문시장),30841,32595
4호선,서울역,14381,21816
4호선,숙대입구(갈월),17225,16522
4호선,삼각지,6318,6961
4호선,신용산,20609,21785
4호선,이촌(국립중앙박물관),9117,10044
4호선,동작(현충원),1489,1714
4호선,총신대입구(이수),21000,22563
4호선,사당,28163,24890
4호선,남태령,1492,1264
5호선,개화산,6699,6286
5호선,김포공항,9606,7394
5호선,송정,6988,6610
5호선,마곡,13655,13571
5호선,발산,24635,25235
5호선,우장산,16591,16470
5호선,화곡,31753,29872
5호선,까치산,30884,30069
5호선,신정(은행정),15151,12609
5호선,목동,19005,20444
5호선,오목교(목동운동장앞),23370,24823
5호선,양평,8619,8235
5호선,영등포구청,5345,5345
5호선,영등포시장,11949,12116
5호선,신길,5172,5389
5호선,여의도,33307,35031
5호선,여의나루,12770,14567
5호선,마포,16848,17279
5호선,공덕,16830,17669
5호선,애오개,7758,7686
5호선,충정로(경기대입구),5541,5518
5호선,서대문,24022,24530
5호선,광화문(세종문화회관),36554,38650
5호선,종로3가,14656,14143
5호선,을지로4가,7736,7642
5호선,동대문역사문화공원(DDP),3519,4083
5호선,청구,4507,4025
5호선,신금호,7425,7818
5호선,행당,9203,8081
5호선,왕십리(성동구청),4905,5409
5호선,마장,6665,6399
5호선,답십리,17976,16378
5호선,장한평,21068,20857
5호선,군자(능동),12710,14128
5호선,아차산(어린이대공원후문),16214,15818
5호선,광나루(장신대),15397,14309
5호선,천호(풍납토성),20045,20106
5호선,강동,20251,19708
5호선,길동,8651,9072
5호선,굽은다리(강동구민회관앞),10310,9890
5호선,명일,9931,10184
5호선,고덕,11922,11696
5호선,상일동,16465,15624
5호선,둔촌동,9795,9881
5호선,올림픽공원(한국체대),5376,4603
5호선,방이,8013,8352
5호선,오금,4330,4340
5호선,개롱,7354,7698
5호선,거여,11500,11390
5호선,마천,8651,7904
5호선,강일,6457,6085
5호선,미사,18842,19127
5호선,하남풍산,4944,5002
5호선,하남시청(덕풍·신장),8901,8532
5호선,하남검단산,7013,6683
